Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
21,1,3,5.18620689655172,1.44285714285714,3,0,18,21,5.2037037037037,1.3921568627451,NaN,1,3.262173,18,3
14,1,2,4.46206896551724,5.19285714285714,2,3,14,6,4.21782178217822,4.83333333333333,NaN,1,0.08662798,6,5
13,1,3,5.2,1.58423913043478,3,0,11,13,5.94059405940594,2.00980392156863,2,1,0.2686969,11,3
26,6,3,6.49038461538461,6.58967391304348,4,4,33,26,6.12037037037037,6.41176470588235,5,1,0.3006957,33,6
29,2,2,3.23641304347826,3.24728260869565,1,1,29,16,2.23529411764706,4.22222222222222,4,1,0.3099301,16,3
21,1,1,4.46206896551724,1.44285714285714,2,0,14,21,4.21782178217822,1.3921568627451,NaN,1,2.650378,14,1
36,3,2,4.44230769230769,3.25271739130435,2,1,36,9,4.89814814814815,3.54455445544554,NaN,1,0.08790308,9,1
33,6,2,6.49038461538461,3.26896551724138,4,1,33,15,6.12037037037037,2.88235294117647,NaN,1,3.878178,15,2
16,3,1,3.24184782608696,3.24728260869565,1,1,28,16,4.03703703703704,4.22222222222222,1,1,1.233988,28,2
10,4,3,3.26206896551724,5.19565217391304,1,3,7,10,4.05882352941176,5.85294117647059,3,1,0.5120855,7,2
2,3,1,5.17857142857143,4.45,3,2,17,2,4.98039215686275,4.75247524752475,2,1,0.7445699,17,3
12,1,2,1.82068965517241,5.19565217391304,0,3,12,10,2.13725490196078,5.85294117647059,NaN,1,3.209079,10,4
3,7,2,6.49728260869565,5.1929347826087,4,3,3,32,6.32352941176471,4.88235294117647,5,1,0.4301971,32,6
4,2,2,3.25,1.73097826086957,1,0,4,8,3.55882352941176,1.1980198019802,NaN,1,0.08018449,8,1
